author,book_id,inputdate,price,title,upaddress,url
国开童媒,29497918, /2022-11-01,¥63.00, 捷德奥特曼 拼音认读故事系列6-10（套装5册）,国家开放大学出版社,https://product.dangdang.com/29497918.html
[英]艾琳·亨特 著；[美]丹·乔利 改编；小博集出品,29588242, /2023-06-01,¥218.00, 猫武士（全彩漫画版）第二辑（10册）,湖南少年儿童出版社,https://product.dangdang.com/29588242.html
[德] 卜劳恩 著，安韶 编,29379890, /2022-04-01,¥28.00, 父与子全集 口袋书（4册套装）,安徽少年儿童出版社,https://product.dangdang.com/29379890.html
动漫编辑部 编,1646492896, /2018-12-01,¥38.00, 有故事的成语·半小时漫画三十六计(套装共4册)小学生版三十六计 漫画成语故事7-9岁儿童绘本连环画二年级三四年级小学生课,云南科学技术出版社,https://product.dangdang.com/1646492896.html
"母春航,王颖 编著",11742163150, /2009-02-01,¥39.00," 动漫技法新手速成—绘制服装 母春航,王颖 编著 人民邮电出版社，【正版保证】",人民邮电出版社,https://product.dangdang.com/11742163150.html
"许培育,孙家裕,赖有贤 绘",11716978040, /2010-01-01,¥23.00," 动漫大图典 许培育,孙家裕,赖有贤 绘 上海人民美术出版社【正版书】",上海人民美术出版社,https://product.dangdang.com/11716978040.html
透明人 著,11718991040, /2008-07-01,¥13.00, 动漫造型人物设定:三国风云录 透明人 著 江西美术出版社有限责任公司【正版书】,江西美术出版社有限责任公司,https://product.dangdang.com/11718991040.html
漫友文化 编,11703912040, /2006-11-01,¥14.00, 动漫大百科:海外漫画卷1 漫友文化 编.,黑龙江美术出版社,https://product.dangdang.com/11703912040.html
"殷俊,谭玲 编著",11467937040, /2009-05-01,¥30.64, 动漫产业【正版图书，达额减，电子发票】,四川大学出版社,https://product.dangdang.com/11467937040.html
天津工艺美术学院动画系 绘画,11706352060, /2004-05-01,¥3.40, 动漫造型2000例：人物篇 天津工艺美术学院动画系 绘画.,新蕾出版社,https://product.dangdang.com/11706352060.html
MCOO动漫 编著,11726109045, /2011-03-01,¥4.00, 动漫秀场27—超级漫画表情与动作素描技法 MCOO动漫 编著 人民邮电出版社【正版可开发票】,人民邮电出版社,https://product.dangdang.com/11726109045.html
 ,11718862048,2015-08-01,¥22.05, 动漫秀场:新版:2:漫画素描技法草图篇【确保正版 支持发票】,人民邮电出版社,https://product.dangdang.com/11718862048.html
动漫编辑部 编,11312244044, /2018-12-01,¥75.39, 共5册 大中华寻宝记系列 寻宝记神兽小剧场1-5 带闪卡赠品 体验神兽间的爆笑日常 漫画中国内蒙古黑龙江秦朝恐龙神兽发电,云南科学技术出版社,https://product.dangdang.com/11312244044.html
(日) 风祭 ... [等] 著,11721804155, /2013-03-01,¥9.00, 超级漫画创作技法图解教程:动漫人物的设定与上色技巧 (日) 风祭 ... [等] 著 连环画出版社【正版保证】,连环画出版社,https://product.dangdang.com/11721804155.html
幻想工作室 编,11724246155, /2004-09-01,¥33.00, 动漫造型图典 幻想工作室 编 黑龙江美术出版社【正版书】,黑龙江美术出版社,https://product.dangdang.com/11724246155.html
"姚忠礼,邵晓舟,王意 著",11765693050, /2011-02-01,¥25.00," 动漫剧本创作 姚忠礼,邵晓舟,王意 著 上海人民美术出版社，【正版保证】",上海人民美术出版社,https://product.dangdang.com/11765693050.html
唐愚程,1317872267, /2014-07-01,¥25.92, 动漫绘本工具箱/漫影游艺术实用工具箱丛书,西南师大,https://product.dangdang.com/1317872267.html
肥志,29606708, /2023-06-01,¥52.80, 肥志百科6 原来你是这样的植物D篇 如果历史是一群喵作者肥志全新力作,广东旅游出版社,https://product.dangdang.com/29606708.html
京鼎动漫 孙家裕,675385890, /2013-08-14,¥235.00, 神兽发电站全套13册大中华寻宝记神兽发电站13新书上市,二十一世纪出版社,https://product.dangdang.com/675385890.html
京鼎动漫,11408677600, /2022-06-06,¥17.25, 大中华寻宝系列 恐龙世界寻宝记3 黑水晶柱,二十一世纪,https://product.dangdang.com/11408677600.html
读客小学生阅读研究社·心理组；读客文化 出品,29448909, /2022-05-01,¥39.90, 小学生漫画抗挫力.心理复原力（6~12岁 挫折不可怕，勇敢面对最可贵！学会从挫折中恢复的25个技巧！）（小读客原创童书）,江苏凤凰文艺出版社,https://product.dangdang.com/29448909.html
金美猫,29705767, /2024-04-01,¥53.80, 你已经做得很好了 （当当专享签章版+作者亲绘贴纸+盲盒卡牌。微信读书用户高评！火爆全网的反卷+治愈+成长“答案之书”）,国际文化出版公司,https://product.dangdang.com/29705767.html
京鼎动漫,11294373540, /2022-09-23,¥13.11, 大中华寻宝系列 寻宝记神兽发电站 9,二十一世纪,https://product.dangdang.com/11294373540.html
 ,11755228109,2015-08-01,¥43.65, 动漫秀场版4——漫画素描技法美少女篇,人民邮电出版社,https://product.dangdang.com/11755228109.html
盘剑,11141318136, /2016-01-01,¥23.00, 动漫研究(理论与实践)/现当代文学与文化研究丛书,浙江大学,https://product.dangdang.com/11141318136.html
Oran猪 编著,11712567037, /2009-10-01,¥1.00, 动漫秀场—无纸漫画自学教程 Oran猪 编著【正版保证】.,人民邮电出版社,https://product.dangdang.com/11712567037.html
(日) 风祭 ... [等] 著,11686718016, /2013-03-01,¥9.00, 超级漫画创作技法图解教程:动漫人物的设定与上色技巧 (日) 风祭 ... [等] 著 连环画出版社【正版书】,连环画出版社,https://product.dangdang.com/11686718016.html
(日) 风祭 ... [等] 著,11732138018, /2013-03-01,¥27.60, 正版图书 动漫人物的设定与上色技巧 连环画出版社 9787505622883,连环画出版社,https://product.dangdang.com/11732138018.html
 ,11758700029,2015-05-01,¥32.30, 动漫设计 超炫动态大图集——基本姿势篇,广西美术出版社,https://product.dangdang.com/11758700029.html
盘剑,1262796350, /2016-01-01,¥23.00, 动漫研究(理论与实践)/现当代文学与文化研究丛书,浙江大学,https://product.dangdang.com/1262796350.html
盘剑 著,1018548294, /2016-01-01,¥34.50, 动漫研究 浙江大学出版社,浙江大学出版社,https://product.dangdang.com/1018548294.html
盘剑,1312941567, /2016-01-01,¥22.26, 动漫研究(理论与实践)/现当代文学与文化研究丛书,浙江大学,https://product.dangdang.com/1312941567.html
盘剑,1478094660, /2016-01-01,¥25.30, 动漫研究(理论与实践)/现当代文学与文化研究丛书,浙江大学,https://product.dangdang.com/1478094660.html
（美）杰森·杰士曼·迈耶 著,11720747080, /2010-10-01,¥22.00, 动漫透视--如何从基础开始学习动漫画场景透视--W （美）杰森·杰士曼·迈耶 著 上海人民美术出版社【正版书】,上海人民美术出版社,https://product.dangdang.com/11720747080.html
秦音 编著,1343122094, /2016-03-01,¥33.80, 动漫教室 人民邮电出版社,人民邮电出版社,https://product.dangdang.com/1343122094.html
唐愚程,1052083224, /2014-07-01,¥25.48, 动漫绘本工具箱/漫影游艺术实用工具箱丛书,西南师大,https://product.dangdang.com/1052083224.html
唐愚程,1485160460, /2014-07-01,¥25.87, 动漫绘本工具箱/漫影游艺术实用工具箱丛书,西南师大,https://product.dangdang.com/1485160460.html
动漫编辑部 编,1786971281, /2018-12-01,¥48.50, 半小时漫画三十六计全4册 中国古典文学名著漫画版 6-12岁儿童国学经典启蒙教育连环画 小学生二三四年级课外阅读书籍成语,云南科学技术出版社,https://product.dangdang.com/1786971281.html
"(日)伊原达矢 著,侯秀娟 译",11621022013, /2016-01-01,¥13.00," 动漫人物设定宝典:战斗系美少女角色篇 (日)伊原达矢 著,侯秀娟 译 河北美术出版社【正版书】",河北美术出版社,https://product.dangdang.com/11621022013.html
"凌寒,张小奔 编著",11688254101, /2011-03-01,¥31.00, 正版！动漫第一线6—特效与气氛表现技法 9787115244482 人民邮电出版社【可开发票】,人民邮电出版社,https://product.dangdang.com/11688254101.html
COCO动漫公社 编著,11715412854, /2012-02-01,¥2.00, 动漫秀场36—超人气漫画角色设定与绘制 COCO动漫公社 编著 人民邮电出版社，【正版保证】,人民邮电出版社,https://product.dangdang.com/11715412854.html
(日) 风祭 ... [等] 著,11715463684, /2013-03-01,¥9.00, 超级漫画创作技法图解教程:动漫人物的设定与上色技巧 (日) 风祭 ... [等] 著 连环画出版社，【正版保证】,连环画出版社,https://product.dangdang.com/11715463684.html
漫友文化 编,11762757685, /2006-11-01,¥71.98, 动漫大百科:海外漫画卷1【正版书籍】,黑龙江美术出版社,https://product.dangdang.com/11762757685.html
房晓溪 编著,11720432050, /2008-09-01,¥8.00, 动漫美术鉴赏教程 房晓溪 编著 印刷工业出版社，【正版保证】,印刷工业出版社,https://product.dangdang.com/11720432050.html
"叶淑华,陈耀敏,肖颖瑜 编",11616834140, /2011-04-01,¥7.00," 动漫色彩 叶淑华,陈耀敏,肖颖瑜 编 上海人民美术出版社，【正版保证】",上海人民美术出版社,https://product.dangdang.com/11616834140.html
"苏日太夫,宋微 主编",11742391981, /2016-11-01,¥18.21," 【新华书店自营】动漫手绘与上色技术,电子工业出版社",电子工业出版社,https://product.dangdang.com/11742391981.html
 ,11718904018,2019-01-01,¥14.65, 半小时漫画三十六计:3:策略妙用【确保正版 支持发票】,云南科学技术出版社,https://product.dangdang.com/11718904018.html
MCOO动漫 编著,11662856149, /2011-03-01,¥4.00, 动漫秀场27—超级漫画表情与动作素描技法 MCOO动漫 编著 人民邮电出版社【正版书】,人民邮电出版社,https://product.dangdang.com/11662856149.html
李小燕 编著,11720747120, /2013-10-01,¥10.00, 动漫秀场19—超级漫画武器素描技法 李小燕 编著 人民邮电出版社【正版书】,人民邮电出版社,https://product.dangdang.com/11720747120.html
Oran猪 编著,11743875140, /2009-10-01,¥1.60, 动漫秀场—无纸漫画自学教程 Oran猪 编著.,人民邮电出版社,https://product.dangdang.com/11743875140.html
"母春航,吴海燕 编著",11721865140, /2009-02-01,¥23.00," 动漫技法新手速成—绘制人物动作 母春航,吴海燕 编著 人民邮电出版社【正版书】",人民邮电出版社,https://product.dangdang.com/11721865140.html
(日) 风祭 ... [等] 著,11227398060, /2013-03-01,¥9.00, 超级漫画创作技法图解教程:动漫人物的设定与上色技巧 (日) 风祭 ... [等] 著 连环画出版社，【正版保证】,连环画出版社,https://product.dangdang.com/11227398060.html
编者:张东义//田志远,1465396760, /2016-11-01,¥22.24, 动漫美术基础(计算机动漫与游戏制作专业课程改革创新教材),电子工业,https://product.dangdang.com/1465396760.html
编者:张东义//田志远,1191281150, /2016-11-01,¥22.08, 动漫美术基础(计算机动漫与游戏制作专业课程改革创新教材),电子工业,https://product.dangdang.com/1191281150.html
编者:张东义//田志远,1301138867, /2016-11-01,¥22.17, 动漫美术基础(计算机动漫与游戏制作专业课程改革创新教材),电子工业,https://product.dangdang.com/1301138867.html
张东义,1154206847, /2016-11-01,¥24.30, 动漫美术基础 电子工业出版社,电子工业出版社,https://product.dangdang.com/1154206847.html
施通晨,11272575047, /2021-06-01,¥190.72, 动漫人体结构表现技法专项训练,人民邮电出版社,https://product.dangdang.com/11272575047.html
"殷俊,谭玲 编著",11662841009, /2009-05-01,¥3.00," 动漫产业 殷俊,谭玲 编著 四川大学出版社【正版书】",四川大学出版社,https://product.dangdang.com/11662841009.html
 ,11715728061,2009-10-01,¥16.00, 正版！POD-动漫秀场---人物造型素描技法 9787115212559 人民邮电出版社【正版图书，可开发票】,人民邮电出版社,https://product.dangdang.com/11715728061.html
 ,11555232147,2023-03-01,¥33.00, 动漫角色创意设计探析,中国书籍出版社,https://product.dangdang.com/11555232147.html
（美）杰森·杰士曼·迈耶 著,11621047113, /2010-10-01,¥22.00, 动漫透视--如何从基础开始学习动漫画场景透视--W （美）杰森·杰士曼·迈耶 著 上海人民美术出版社【正版书】,上海人民美术出版社,https://product.dangdang.com/11621047113.html
画龙 编著,11759996171, /2009-12-01,¥12.48, 动漫秀场—CG美少女绘制技法详解 画龙 编著 人民邮电出版社【正版图书 无忧售后】,人民邮电出版社,https://product.dangdang.com/11759996171.html
京鼎动漫,11538979365, ,¥59.20, 恐龙世界寻宝记全套3册123当当自营同款大中华寻宝记系列全套当当自营恐龙世界恐龙百科全书漫画书7-10岁恐龙绘本恐龙大陆,二十一世纪出版社集团,https://product.dangdang.com/11538979365.html
董立荣 编著,11760044161, /2011-08-01,¥17.48, 动漫秀场32—超级漫画武器素描技法 董立荣 编著 人民邮电出版社【正版图书 无忧售后】,人民邮电出版社,https://product.dangdang.com/11760044161.html
曹田泉,11621756451, /2010-06-01,¥9.00, 动漫基础概论 曹田泉 上海人民美术出版社，【正版保证】,上海人民美术出版社,https://product.dangdang.com/11621756451.html
出版社:人民邮电出版社,11606044956, /2014-07-01,¥13.46, 动漫彩色绘 出版社:人民邮电出版社 人民邮电出版社，【无忧售后 正版图书】,人民邮电出版社,https://product.dangdang.com/11606044956.html
"母春航,吴海燕 编著",11604723796, /2009-02-01,¥24.44," 动漫技法新手速成—绘制人物动作 母春航,吴海燕 编著 人民邮电出版社，【无忧售后 正版图书】",人民邮电出版社,https://product.dangdang.com/11604723796.html
出版社:人民邮电出版社,11710816449, /2014-07-01,¥12.00, 动漫彩色绘 出版社:人民邮电出版社 人民邮电出版社，【正版保证】,人民邮电出版社,https://product.dangdang.com/11710816449.html
