ISBM,book_id,isset,kaiben,package,paper,subcategory
 9787545541823,26445601, 是, 16开, 平装-胶订, 胶版纸,想像力/创造力
 9787545523614,27864237, 是, 20开, 平装-胶订, 铜版纸,动画天地
 9787556871742,11433947814, 否, 16开, 平装-胶订, 胶版纸,卡通
 9787545568264,11099554297, 否, 16开, 平装-胶订, 胶版纸,科幻小说
 9787556841097,25345317, 否, 16开, 平装-胶订, 胶版纸,卡通/动漫/图画书
 9787514519990,29556034, 否, 32开, 平装-锁线胶订, 胶版纸,其他大陆漫画
 9787556869831,11617455335, 是, 16开, 平装-胶订, 胶版纸,漫画
 9787115538536,29128224, 否, 16开, 平装-胶订, 胶版纸,卡通/动漫/图画书
 9787535495990,29267695, 是, 16开, 平装-胶订, 纯质纸,青春爱情文学
 9787570713615,29561962, 否, 32开, 平装-胶订, 胶版纸,卡通/动漫/图画书
 9787304091224,25261576, 是, 16开, 平装-胶订, 铜版纸,卡通/动漫/图画书
 9787536596634,1589366765, 否, 16开, 平装-胶订, 胶版纸,图画故事
 9787517047490,11608568939, 否, 16开, 平装-胶订, 胶版纸,其他
 9787517047490,11756109879, 否, 16开, 平装-胶订, 胶版纸,其他
 9787517021612,11757442929, 否, 16开, 平装-胶订, 胶版纸,其他
 9787508495187,11753377269, 否, 16开, 平装-胶订, 胶版纸,其他
 9787508495187,11759213279, 否, 16开, 平装-胶订, 胶版纸,其他
 9787115269829,11753503819, 否, 16开, 平装-胶订, 胶版纸,其他
 9787541046025,1138190740, 否, 16开, 平装, 胶版纸,美术/书法
 9787541046025,21085344, 否, 16开, 平装, 胶版纸,艺术课堂
 9787541498879,1412225924, 否, 16开, 平装-胶订, 胶版纸,成长/校园小说
 9787541046209,1138191540, 否, 16开, 平装, 胶版纸,美术/书法
 9787541046209,21085349, 否, 16开, 平装, 胶版纸,艺术课堂
 2200047000175,11718980037, 否, 16开, 平装, 轻型纸,儿童文学
 9787533654061,11759711149, 否, 16开, 平装-胶订, 胶版纸,其他
 9787518016150,25083315, 否, 16开, 平装-胶订, 胶版纸,益智游戏
 9787518016198,25083314, 否, 16开, 平装-胶订, 胶版纸,益智游戏
 9787517024668,11772230070, 否, 16开, 平装, 胶版纸,其他
 9787500689447,11764073102, 否, 16开, 平装, 胶版纸,其他
 9787508487854,11775428045, 否, 16开, 平装, 胶版纸,其他
 9787536587502,1485362897, 否, 16开, 平装-胶订, 胶版纸,童话故事
 9787115445179,25064118, 是, 24开, 平装-胶订, 胶版纸,拼音读物
 9787505440517,25148320, 否, 16开, 平装-胶订, 胶版纸,传统文化
 9787556036318,23895322, 是, 32开, 平装-胶订, 胶版纸,科学认知
 9787505440432,25148331, 否, 16开, 平装-胶订, 胶版纸,传统文化
 9787536577831,11751674103, 否, 32开, 平装, 胶版纸,其他
 9787508498621,11753177103, 否, 16开, 平装, 胶版纸,其他
 9787304074845,11739195118, 否, , 平装-胶订, 胶版纸,考研
 9787122134882,11753893162, 否, 16开, 平装, 胶版纸,其他
 9787500690726,11751706162, 否, 16开, 平装, 胶版纸,其他
 9787515318820,11752892162, 否, 16开, 平装, 胶版纸,其他
 9787518016198,1793591631, 否, 16开, 平装-胶订, 胶版纸,医药卫生
 28519315,28519315, 是, 16开, 平装-胶订, 胶版纸,科学认知
 9787559479846,29705708, 是, 16开, 平装, 胶版纸,卡通/动漫/图画书
 29610331,29610331, 是, 32开, 平装, 胶版纸,卡通/动漫/图画书
 9787556836505,29198063, 否, 16开, 平装-胶订, 胶版纸,卡通/动漫/图画书
 9787557032128,29714723, 否, 16开, 软精装, 胶版纸,其他大陆漫画
 9787556869671,11408249720, 否, 16开, 平装-胶订, 胶版纸,卡通
 9787807337331,11762010853, 否, 16开, 平装, 胶版纸,其他
 9787570703227,28490022, 是, 20开, 平装-胶订, 胶版纸,卡通/动漫/图画书
 7556805003663,29559382, 是, 128开, 平装-胶订, 胶版纸,卡通/动漫/图画书
 9787115505941,27896011, 是, 24开, 平装-胶订, 胶版纸,卡通/动漫/图画书
 9787556078240,29159063, 是, 16开, 平装-胶订, 胶版纸,品格培养
 9787531731009,11750668242, 否, 16开, 平装, 胶版纸,其他
 9787536583320,1396327397, 否, 16开, 平装-胶订, 胶版纸,互动游戏书
 9787536588264,1368652369, 否, 16开, 平装-胶订, 胶版纸,美术/书法
 9787536583665,1409385997, 否, 16开, 平装-胶订, 胶版纸,贴纸游戏书
 9787567570771,1173016269, 否, 16开, 平装-胶订, 胶版纸,人类故事
 9787536583672,1409379897, 否, 16开, 平装-胶订, 胶版纸,贴纸游戏书
 9787536587526,1173114269, 否, 16开, 平装-胶订, 胶版纸,童话故事
 9787517027126,11760006139, 否, 16开, 平装-胶订, 胶版纸,其他
 9787517010487,11759673789, 否, 16开, 平装-胶订, 胶版纸,其他
 9787508499499,11753377349, 否, 12开, 平装-胶订, 胶版纸,其他
 9787517004127,11777339405, 否, 16开, 平装, 胶版纸,其他
 9787536577824,11778407135, 否, 32开, 平装, 胶版纸,其他
 9787122354334_5762,11284252073, 否, 16开, 平装, 胶版纸,艺术
 9787201811451,1791404481, 否, 12开, 平装-胶订, 胶版纸,贴纸游戏书
 9787513529662,1764946223, 否, 25开, 平装-胶订, 胶版纸,医药卫生
 9787304075323,11739195018, 否, , 平装-胶订, 胶版纸,考研
 9787500689263,11608693149, 否, 16开, 平装-胶订, 胶版纸,其他
 9787541046193,21085353, 否, 16开, 平装, 胶版纸,艺术课堂
 9787541046193,1138191140, 否, 16开, 平装, 胶版纸,美术/书法
 9787518016150,1793539441, 否, 16开, 平装-胶订, 胶版纸,医药卫生
 9787518016211,25083349, 否, 16开, 平装-胶订, 胶版纸,益智游戏
 9787541046186,1673119571, 否, 16开, 精装, 纯质纸,大学生素质教育
 9787534289040,23824302, , 16开, 平装, 胶版纸,科普/百科
 787518015481,1085859753, 否, 16开, 平装, 纯质纸,美术/书法
 9787514880670,29599365, 否, 16开, 平装, 胶版纸,卡通/动漫/图画书
 9787536586253,1355741769, 否, 16开, 平装-胶订, 胶版纸,成长/校园小说
 9787556855339,671439499, 否, 16开, 平装-胶订, 胶版纸,漫画
 9787304119553,29679782, 是, 24开, 平装-胶订, 胶版纸,卡通/动漫/图画书
 9787559422200,28480003, 否, 16开, 平装-胶订, 轻型纸,卡通/动漫/图画书
 9787548013051,11776153115, 否, 16开, 平装, 胶版纸,其他
 9787518009879,1793495151, 否, 16开, 平装-胶订, 胶版纸,医药卫生
 9787559700247,25098425, 否, 16开, 平装-胶订, 胶版纸,益智游戏
 9787548017998,11739445063, 否, 大16开, 平装-胶订, 胶版纸,其他
 9787536687509,20068332, 否, 24开, 平装, 胶版纸,励志/成长
 9787115591906,11376046045, 否, 16开, 平装-胶订, 胶版纸,技法教程
 9787115512468,1537199152, 否, 16开, 平装-胶订, 轻型纸,技法教程
 9787121390159,1665583902, 否, 16开, 平装-胶订, 胶版纸,技法教程
 9787115591890,11241672154, 否, 16开, 平装-胶订, 胶版纸,技法教程
 9787115485014,1132370015, 否, 16开, 平装-胶订, 胶版纸,技法教程
 9787514507614,25274643, 否, 32开, 平装-胶订, 轻型纸,科幻/武侠/玄幻
 9787559456700,29245981, 否, 16开, 平装-胶订, 胶版纸,品格培养
 9787514519099,29518048, 否, 32开, 平装, 胶版纸,其他大陆漫画
 9787536595941,1540287805, 否, 16开, 平装-胶订, 胶版纸,美术/书法
 9787536589254,1505291055, 否, 16开, 平装-胶订, 胶版纸,左右脑开发
 9787536584785,1197688069, 否, 16开, 平装-胶订, 胶版纸,幻想小说
 9787536583344,1396326397, 否, 16开, 平装-胶订, 胶版纸,互动游戏书
 9787536595194,1679707365, 否, 16开, 平装-胶订, 胶版纸,贴纸游戏书
 9787551146159,29511678, 否, 32开, 平装-胶订, 胶版纸,卡通/动漫/图画书
 9787512720459,29322709, 是, 12开, 平装-胶订, 铜版纸,卡通/动漫/图画书
 9787514885996,29702328, 否, 16开, 平装-胶订, 胶版纸,卡通/动漫/图画书
 9787115565327,29252752, 否, 32开, 平装-胶订, 胶版纸,其他大陆漫画
 9787115278586,11749560643, 否, 16开, 平装-胶订, 胶版纸,技法教程
 9787536576308,1764560946, 否, 16开, 平装-胶订, 胶版纸,书法理论
 9787536584198,1212742397, 否, 16开, 平装-胶订, 胶版纸,拼图书
 9787536576285,1413689790, 否, 16开, 平装-胶订, 胶版纸,书法理论
 9787536596627,1589513455, 否, 16开, 平装-胶订, 胶版纸,图画故事
 9787536596658,1589366035, 否, 16开, 平装-胶订, 胶版纸,图画故事
 9787518016211,1460044590, 否, 16开, 平装-胶订, 胶版纸,视觉大发现
 9787559702296,27877680, 否, 16开, 平装-胶订, 铜版纸,益智游戏
 9787548017998,11784158015, 否, 大16开, 平装-胶订, 胶版纸,其他
 9787541046049,1138189940, 否, 12开, 平装, 胶版纸,美术/书法
 9787518015481,23719393, 否, 16开, 平装-胶订, 胶版纸,艺术课堂
 9787518015504,23719395, 否, 16开, 平装, 胶版纸,艺术课堂
 9787517009184,11764034012, 否, 16开, 平装, 胶版纸,其他
 9787517010487,11751541012, 否, 16开, 平装, 胶版纸,其他
 9787518009886,23616585, 否, 大16开, 平装-胶订, 胶版纸,益智游戏
 9787518017775,1793585661, 否, 16开, 平装-胶订, 胶版纸,医药卫生
 9787505440463,25148327, 否, 16开, 平装-胶订, 胶版纸,传统文化
 978755114614201,29512068, 是, 32开, 平装-胶订, 胶版纸,卡通/动漫/图画书
 9787115432216,24146228, 是, 24开, 平装-胶订, 胶版纸,动画天地
 9787556864454,1291227179, 是, 16开, 平装-胶订, 胶版纸,漫画
 9787557026998,29405132, 是, 128开, 软精装, 特种纸,其他大陆漫画
 9787304118228,29601935, 是, 24开, 平装-胶订, 铜版纸,卡通/动漫/图画书
 9787536962590,1732259676, 否, 16开, 平装-胶订, 胶版纸,人类故事
 9787115407412,23916467, 否, 16开, 盒装, 胶版纸,玩具书
 9787517047544,1663892651, 否, 8开, 精装, 纯质纸,计算机
 9787534678516,23481009, 否, 24开, 平装-胶订, 胶版纸,文学
 9787541046032,21085342, 否, 大16开, 平装, 胶版纸,艺术课堂
 9787541046032,1138189040, 否, 大16开, 平装, 胶版纸,美术/书法
 9787556866427,11267175040, 否, 16开, 平装-胶订, 胶版纸,卡通
 9787115194466,11717549542, 否, 16开, 平装, 胶版纸,动漫学堂
 9787514519143,29670510, 否, 32开, 平装, 胶版纸,其他大陆漫画
 9787115464934,25153508, 是, 16开, 平装-胶订, 胶版纸,动画天地
 9787551146142,29512070, 否, 32开, 平装-胶订, 胶版纸,卡通/动漫/图画书
 9787514519136,29525221, 否, 32开, 平装, 胶版纸,其他大陆漫画
 9787536585140,1185834069, 否, 16开, 平装-胶订, 胶版纸,认知
 9787536585164,1493233597, 否, 16开, 平装-胶订, 胶版纸,贴纸游戏书
 9787536586246,1355746969, 否, 16开, 平装-胶订, 胶版纸,图画故事
 9787536586239,1355744969, 否, 16开, 平装-胶订, 胶版纸,认知
 9787536576292,1413767790, 否, 16开, 平装-胶订, 胶版纸,书法理论
 9787536572102,1225947991, 否, 16开, 平装-胶订, 胶版纸,图画故事
 9787568198738,29696674, 是, 128开, 平装-胶订, 胶版纸,认知
 9787115612342,11585707179, 否, 16开, 平装-胶订, 胶版纸,技法教程
 9787115568298,11556847174, 否, 16开, 平装-胶订, 胶版纸,技法教程
 9787572614873,11621764174, 否, 16开, 平装-胶订, 胶版纸,其他大陆漫画
 9787115591883,11775413071, 否, 3开, 平装, 胶版纸,技法教程
 9787115427342,11761697173, 否, 16开, 平装, 胶版纸,技法教程
 9787567590304,1510420835, 否, 16开, 平装-胶订, 胶版纸,画册/作品集
 9787536583252,1412429097, 否, 16开, 平装-胶订, 胶版纸,拼图书
 9787518015481,1108702841, 否, 16开, 平装, 胶版纸,美术/书法
 9787567572768,1328394369, 否, 16开, 平装-胶订, 胶版纸,人类故事
 9787536595200,1679706955, 否, 16开, 平装-胶订, 胶版纸,贴纸游戏书
 9787536583689,1409379697, 否, 16开, 平装-胶订, 胶版纸,贴纸游戏书
 9787536571952,1216488391, 否, 16开, 平装-胶订, 胶版纸,图画故事
 9787518004164,11027875155, 否, 16开, 平装-胶订, 胶版纸,绘本/ 图画书
 9787518009893,1793538951, 否, 16开, 平装-胶订, 胶版纸,医药卫生
 9787537590747,11714082012, 否, 3开, 平装, 胶版纸,其他
 9787549364169,11751753253, 否, 16开, 平装, 胶版纸,其他
 9787514520583,29605066, 是, 16开, 平装-胶订, 胶版纸,大陆原创青春文学
 9787115548689,29145257, 是, 24开, 平装-胶订, 胶版纸,卡通/动漫/图画书
 9787536953994,11523793147, 否, 16开, 平装, 书写纸,童话故事
 9787534447822,22925112, 否, 16开, 精装, 铜版纸,入学准备
 9787541498817,1412226624, 否, 16开, 平装-胶订, 胶版纸,成长/校园小说
 9787500691853,11608991049, 否, 12开, 平装-胶订, 胶版纸,其他
 9787541498848,11523615127, 否, 20开, 平装, 书写纸,文学
 7539105003651,25577610, 是, 16开, 平装-胶订, 胶版纸,卡通/动漫/图画书
 9787514857832,29366491, 否, 16开, 平装-胶订, 胶版纸,卡通/动漫/图画书
 9787514512618,28540864, 否, 16开, 平装-胶订, 纯质纸,名家作品
 9787559460820,29312957, 否, 16开, 平装, 轻型纸,卡通/动漫/图画书
 ,11534795838, 否, , , ,科普
 9787513719766,29313369, 是, 64开, 盒装, 胶版纸,卡通/动漫/图画书
 9787552538250,25175548, 是, 16开, 平装-胶订, 胶版纸,卡通/动漫/图画书
 9787536576605,1350971669, 否, 16开, 平装-胶订, 胶版纸,图画故事
 9787536589261,1505291075, 否, 16开, 平装-胶订, 胶版纸,左右脑开发
 9787536587519,1173114569, 否, 16开, 平装-胶订, 胶版纸,童话故事
 9787536588257,1368771769, 否, 16开, 平装-胶订, 胶版纸,美术/书法
 9787536584792,1186858369, 否, 16开, 平装-胶订, 胶版纸,幻想小说
 9787536576278,1429826090, 否, 16开, 平装-胶订, 胶版纸,书法理论
 9787115591678,11758624071, 否, 3开, 平装, 胶版纸,技法教程
 9787121445576,11764579071, 否, 3开, 平装, 胶版纸,技法教程
 9787115427342,11778774151, 否, 16开, 平装, 胶版纸,技法教程
 9787121390159,11741404151, 否, 16开, 平装, 胶版纸,技法教程
 9787514931440,11771730090, 否, 16开, 平装-胶订, 胶版纸,技法教程
 9787556219919,1453922671, 否, 16开, 平装, 胶版纸,游戏书
 9787536577374,1334165769, 否, 16开, 平装-胶订, 胶版纸,纸艺
 9787536573574,1226065491, 否, 16开, 平装-胶订, 胶版纸,图画故事
 9787536581647,1164830897, 否, 16开, 平装-胶订, 胶版纸,创意手工书
 9787518016174,1460044790, 否, 16开, 平装-胶订, 胶版纸,视觉大发现
 9787567567610,1213037997, 否, 16开, 平装-胶订, 胶版纸,动物小说
 9787505440388,25148337, 否, 16开, 平装-胶订, 胶版纸,传统文化
 9787556869701,11408249800, 否, 16开, 平装-胶订, 胶版纸,卡通
 9787530592168,697388683, 否, 16开, 平装-胶订, 胶版纸,绘画理论
 9787122239280,1134583161, 否, 16开, 平装, 胶版纸,动漫学堂
 9787504855985,11528249127, 否, 32开, 平装, 书写纸,历史/传统文化
 9787541498824,1505366766, 否, 16开, 平装-胶订, 胶版纸,成长/校园小说
 9787536962613,1732259766, 否, 16开, 平装-胶订, 胶版纸,教育
 9787122084644,20858196, 否, 大16开, 平装, 胶版纸,公共课
 9787518009954,23616582, 否, 16开, 平装-胶订, 铜版纸,益智游戏
 9787115451514,25064119, 是, 128开, 平装-胶订, 胶版纸,拼音读物
 9787505752016,652528305, 否, 16开, 平装-胶订, 胶版纸,其他大陆漫画
 9787115464934,29138530, 是, 大16开, 平装-胶订, 胶版纸,卡通/动漫/图画书
 978754013165401,29560230, 是, 32开, 平装, 轻型纸,卡通/动漫/图画书
 9787567563278,1416946490, 否, 16开, 平装-胶订, 胶版纸,欧美
 9787536582118,1355601791, 否, 16开, 平装-胶订, 胶版纸,成长/校园小说
 9787536573581,1226066691, 否, 16开, 平装-胶订, 胶版纸,图画故事
 9787536589285,1504522835, 否, 16开, 平装-胶订, 胶版纸,左右脑开发
 9787536595910,1540287825, 否, 16开, 平装-胶订, 胶版纸,美术/书法
 9787536594067,1739671795, 否, 16开, 平装-胶订, 胶版纸,益智游戏
 9787115429490,1399715303, 否, 16开, 平装-胶订, 轻型纸,技法教程
 9787115430182,1408932203, 否, 16开, 平装-胶订, 轻型纸,技法教程
 9787537680998,1528834352, 否, 32开, 平装-胶订, 轻型纸,卡通
 9787559327864,11620786089, 否, 16开, 平装, 胶版纸,技法教程
 9787121445576,11579835089, 否, 16开, 平装, 胶版纸,技法教程
 9787554707609,11752460056, 否, 16开, 平装, 胶版纸,技法教程
 9787536585171,1223644069, 否, 16开, 平装-胶订, 胶版纸,贴纸游戏书
 9787536576650,1350973969, 否, 16开, 平装-胶订, 胶版纸,图画故事
 9787536588776,1453198669, 否, 16开, 平装-胶订, 胶版纸,贴纸游戏书
 9787536594609,1739672305, 否, 16开, 平装-胶订, 胶版纸,益智游戏
 9787536594074,1739671875, 否, 16开, 平装-胶订, 胶版纸,益智游戏
 9787567587786,1440743936, 否, 16开, 平装-胶订, 胶版纸,卡通/动漫/图画书
 9787558339042,29673686, 否, 16开, 平装-胶订, 胶版纸,卡通/动漫/图画书
 29449884,29449884, 是, 32开, 平装, 胶版纸,卡通/动漫/图画书
 ,12100015270, 否, , , ,经典名著少儿版
 9787225049137,11719963322, 否, 16开, 平装, 胶版纸,卡通
 ,11537236688, 否, , , ,卡通
 9787559476609,29606146, 是, 16开, 平装, 胶版纸,卡通/动漫/图画书
 9787536594616,1739671645, 否, 16开, 平装-胶订, 胶版纸,益智游戏
 9787536570931,1225947891, 否, 16开, 平装-胶订, 胶版纸,图画故事
 9787536576667,1350974469, 否, 16开, 平装-胶订, 胶版纸,图画故事
 9787536593695,1364289936, 否, 16开, 平装-胶订, 胶版纸,图画故事
 9787567566460,1252609097, 否, 16开, 平装-胶订, 胶版纸,人类故事
 9787536595187,1679706855, 否, 16开, 平装-胶订, 胶版纸,贴纸游戏书
 9787115612342,11736792074, 否, 3开, 平装, 胶版纸,技法教程
 9787121445576,11707504038, 否, 16开, 平装, 胶版纸,技法教程
